id,language,abbreviation,phrase
be3e351a4e46e7aff3bc0d426cad87af,Italian,IT,Questa è solo una frase di prova
be3e351a4e46e7aff3bc0d426cad87af,German,DE,Das ist nur ein Testsatz
be3e351a4e46e7aff3bc0d426cad87af,Spanish,ES,Esto es solo una oración de prueba
39ff4e3fc51016c2a07a73aa291ea99f,English,EN,This is just a test sentence
39ff4e3fc51016c2a07a73aa291ea99f,Italian,IT,Questa è solo una frase di prova
39ff4e3fc51016c2a07a73aa291ea99f,German,DE,Das ist nur ein Testsatz
39ff4e3fc51016c2a07a73aa291ea99f,Spanish,ES,Esto es solo una oración de prueba
39ff4e3fc51016c2a07a73aa291ea99f,French,FR,Ceci est juste une phrase de test
f9c163e77837e87e71effe57528c543d,English,EN,This is just a test sentence
f9c163e77837e87e71effe57528c543d,Italian,IT,Questa è solo una frase di prova
f9c163e77837e87e71effe57528c543d,German,DE,Das ist nur ein Testsatz
f9c163e77837e87e71effe57528c543d,Spanish,ES,Esto es solo una oración de prueba
f9c163e77837e87e71effe57528c543d,French,FR,Ceci est juste une phrase de test
f9c163e77837e87e71effe57528c543d,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
f9c163e77837e87e71effe57528c543d,Czech,CZ,Toto je jen testovací věta
f9c163e77837e87e71effe57528c543d,Russian,RU,Eto vsego lish probnoye predlozheniye
c2af9d0ee0ab9b440c16505390e4bbad,English,EN,This is just a test sentence
c2af9d0ee0ab9b440c16505390e4bbad,Italian,IT,Questa è solo una frase di prova
c2af9d0ee0ab9b440c16505390e4bbad,German,DE,Das ist nur ein Testsatz
c2af9d0ee0ab9b440c16505390e4bbad,Spanish,ES,Esto es solo una oración de prueba
b7577e7abc4baed9ddf0c101c5adc0bf,English,EN,This is just a test sentence
b7577e7abc4baed9ddf0c101c5adc0bf,Italian,IT,Questa è solo una frase di prova
b7577e7abc4baed9ddf0c101c5adc0bf,German,DE,Das ist nur ein Testsatz
53cd49efd75453a0eebada4b0f40ea2b,English,EN,This is just a test sentence
53cd49efd75453a0eebada4b0f40ea2b,Italian,IT,Questa è solo una frase di prova
53cd49efd75453a0eebada4b0f40ea2b,German,DE,Das ist nur ein Testsatz
53cd49efd75453a0eebada4b0f40ea2b,Spanish,ES,Esto es solo una oración de prueba
53cd49efd75453a0eebada4b0f40ea2b,French,FR,Ceci est juste une phrase de test
53cd49efd75453a0eebada4b0f40ea2b,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
de6933ebffd6043510e589930f6ab564,English,EN,This is just a test sentence
de6933ebffd6043510e589930f6ab564,Italian,IT,Questa è solo una frase di prova
de6933ebffd6043510e589930f6ab564,German,DE,Das ist nur ein Testsatz
de6933ebffd6043510e589930f6ab564,Spanish,ES,Esto es solo una oración de prueba
6f6586a97f21dc848a214d090cf2c62a,English,EN,This is just a test sentence
6f6586a97f21dc848a214d090cf2c62a,Italian,IT,Questa è solo una frase di prova
6f6586a97f21dc848a214d090cf2c62a,German,DE,Das ist nur ein Testsatz
6f6586a97f21dc848a214d090cf2c62a,Spanish,ES,Esto es solo una oración de prueba
6f6586a97f21dc848a214d090cf2c62a,French,FR,Ceci est juste une phrase de test
6f6586a97f21dc848a214d090cf2c62a,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
6c1e96df0d70203762f43a7ccf5ef211,English,EN,This is just a test sentence
6c1e96df0d70203762f43a7ccf5ef211,Italian,IT,Questa è solo una frase di prova
6c1e96df0d70203762f43a7ccf5ef211,German,DE,Das ist nur ein Testsatz
6c1e96df0d70203762f43a7ccf5ef211,Spanish,ES,Esto es solo una oración de prueba
6c1e96df0d70203762f43a7ccf5ef211,French,FR,Ceci est juste une phrase de test
6c1e96df0d70203762f43a7ccf5ef211,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
6c1e96df0d70203762f43a7ccf5ef211,Czech,CZ,Toto je jen testovací věta
f0c06eeb884d04828dbbe3a4a49b48fe,English,EN,This is just a test sentence
f0c06eeb884d04828dbbe3a4a49b48fe,Italian,IT,Questa è solo una frase di prova
f0c06eeb884d04828dbbe3a4a49b48fe,German,DE,Das ist nur ein Testsatz
f0c06eeb884d04828dbbe3a4a49b48fe,Spanish,ES,Esto es solo una oración de prueba
a576f9ebd83d5889d24f41dc9a5e8baf,English,EN,This is just a test sentence
a576f9ebd83d5889d24f41dc9a5e8baf,Italian,IT,Questa è solo una frase di prova
a576f9ebd83d5889d24f41dc9a5e8baf,German,DE,Das ist nur ein Testsatz
a576f9ebd83d5889d24f41dc9a5e8baf,Spanish,ES,Esto es solo una oración de prueba
a576f9ebd83d5889d24f41dc9a5e8baf,French,FR,Ceci est juste une phrase de test
a576f9ebd83d5889d24f41dc9a5e8baf,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
a576f9ebd83d5889d24f41dc9a5e8baf,Czech,CZ,Toto je jen testovací věta
a576f9ebd83d5889d24f41dc9a5e8baf,Russian,RU,Eto vsego lish probnoye predlozheniye
7f8dcdf7a5f5bc2aa14b7a011e1e343c,English,EN,This is just a test sentence
7f8dcdf7a5f5bc2aa14b7a011e1e343c,Italian,IT,Questa è solo una frase di prova
7f8dcdf7a5f5bc2aa14b7a011e1e343c,German,DE,Das ist nur ein Testsatz
2cec4de3152427c23f70b714093f47c1,English,EN,This is just a test sentence
2cec4de3152427c23f70b714093f47c1,Italian,IT,Questa è solo una frase di prova
2cec4de3152427c23f70b714093f47c1,German,DE,Das ist nur ein Testsatz
2cec4de3152427c23f70b714093f47c1,Spanish,ES,Esto es solo una oración de prueba
2cec4de3152427c23f70b714093f47c1,French,FR,Ceci est juste une phrase de test
6e996f7177dbc61656d493bc477a6fe4,English,EN,This is just a test sentence
6e996f7177dbc61656d493bc477a6fe4,Italian,IT,Questa è solo una frase di prova
6e996f7177dbc61656d493bc477a6fe4,German,DE,Das ist nur ein Testsatz
6e996f7177dbc61656d493bc477a6fe4,Spanish,ES,Esto es solo una oración de prueba
6e996f7177dbc61656d493bc477a6fe4,French,FR,Ceci est juste une phrase de test
6e996f7177dbc61656d493bc477a6fe4,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
6e996f7177dbc61656d493bc477a6fe4,Czech,CZ,Toto je jen testovací věta
6e996f7177dbc61656d493bc477a6fe4,Russian,RU,Eto vsego lish probnoye predlozheniye
511b59378c24f3aba2eb04758d6829e3,English,EN,This is just a test sentence
511b59378c24f3aba2eb04758d6829e3,Italian,IT,Questa è solo una frase di prova
511b59378c24f3aba2eb04758d6829e3,German,DE,Das ist nur ein Testsatz
511b59378c24f3aba2eb04758d6829e3,Spanish,ES,Esto es solo una oración de prueba
ee167acc9f1db070aa400c235eb51ec9,English,EN,This is just a test sentence
ee167acc9f1db070aa400c235eb51ec9,Italian,IT,Questa è solo una frase di prova
ee167acc9f1db070aa400c235eb51ec9,German,DE,Das ist nur ein Testsatz
ee167acc9f1db070aa400c235eb51ec9,Spanish,ES,Esto es solo una oración de prueba
ee167acc9f1db070aa400c235eb51ec9,French,FR,Ceci est juste une phrase de test
ee167acc9f1db070aa400c235eb51ec9,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
ee167acc9f1db070aa400c235eb51ec9,Czech,CZ,Toto je jen testovací věta
ee167acc9f1db070aa400c235eb51ec9,Russian,RU,Eto vsego lish probnoye predlozheniye
26afd435093de263de2e89c7045d41ff,English,EN,This is just a test sentence
26afd435093de263de2e89c7045d41ff,Italian,IT,Questa è solo una frase di prova
26afd435093de263de2e89c7045d41ff,German,DE,Das ist nur ein Testsatz
26afd435093de263de2e89c7045d41ff,Spanish,ES,Esto es solo una oración de prueba
26afd435093de263de2e89c7045d41ff,French,FR,Ceci est juste une phrase de test
26afd435093de263de2e89c7045d41ff,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
26afd435093de263de2e89c7045d41ff,Czech,CZ,Toto je jen testovací věta
26afd435093de263de2e89c7045d41ff,Russian,RU,Eto vsego lish probnoye predlozheniye
d330307b2cac2d1614760bb40250f115,English,EN,This is just a test sentence
d330307b2cac2d1614760bb40250f115,Italian,IT,Questa è solo una frase di prova
d330307b2cac2d1614760bb40250f115,German,DE,Das ist nur ein Testsatz
cbdf00fe523a7ecde324165eaedce742,English,EN,This is just a test sentence
cbdf00fe523a7ecde324165eaedce742,Italian,IT,Questa è solo una frase di prova
cbdf00fe523a7ecde324165eaedce742,German,DE,Das ist nur ein Testsatz
cbdf00fe523a7ecde324165eaedce742,Spanish,ES,Esto es solo una oración de prueba
cbdf00fe523a7ecde324165eaedce742,French,FR,Ceci est juste une phrase de test
3f958008426f923b6e90561f7bf9f059,English,EN,This is just a test sentence
3f958008426f923b6e90561f7bf9f059,Italian,IT,Questa è solo una frase di prova
3f958008426f923b6e90561f7bf9f059,German,DE,Das ist nur ein Testsatz
3f958008426f923b6e90561f7bf9f059,Spanish,ES,Esto es solo una oración de prueba
3f958008426f923b6e90561f7bf9f059,French,FR,Ceci est juste une phrase de test
3fd8895562bf53b33d9cf88aa5bf85da,English,EN,This is just a test sentence
3fd8895562bf53b33d9cf88aa5bf85da,Italian,IT,Questa è solo una frase di prova
3fd8895562bf53b33d9cf88aa5bf85da,German,DE,Das ist nur ein Testsatz
3fd8895562bf53b33d9cf88aa5bf85da,Spanish,ES,Esto es solo una oración de prueba
3fd8895562bf53b33d9cf88aa5bf85da,French,FR,Ceci est juste une phrase de test
3fd8895562bf53b33d9cf88aa5bf85da,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
3fd8895562bf53b33d9cf88aa5bf85da,Czech,CZ,Toto je jen testovací věta
3fd8895562bf53b33d9cf88aa5bf85da,Russian,RU,Eto vsego lish probnoye predlozheniye
8ccbb2bb3c52a84115965bb7b26c438d,English,EN,This is just a test sentence
8ccbb2bb3c52a84115965bb7b26c438d,Italian,IT,Questa è solo una frase di prova
8ccbb2bb3c52a84115965bb7b26c438d,German,DE,Das ist nur ein Testsatz
8ccbb2bb3c52a84115965bb7b26c438d,Spanish,ES,Esto es solo una oración de prueba
8ccbb2bb3c52a84115965bb7b26c438d,French,FR,Ceci est juste une phrase de test
8ccbb2bb3c52a84115965bb7b26c438d,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
8ccbb2bb3c52a84115965bb7b26c438d,Czech,CZ,Toto je jen testovací věta
d45f90c56338ca400df89d6281b78aa0,English,EN,This is just a test sentence
d45f90c56338ca400df89d6281b78aa0,Italian,IT,Questa è solo una frase di prova
d45f90c56338ca400df89d6281b78aa0,German,DE,Das ist nur ein Testsatz
d45f90c56338ca400df89d6281b78aa0,Spanish,ES,Esto es solo una oración de prueba
d45f90c56338ca400df89d6281b78aa0,French,FR,Ceci est juste une phrase de test
d45f90c56338ca400df89d6281b78aa0,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
d45f90c56338ca400df89d6281b78aa0,Czech,CZ,Toto je jen testovací věta
831b8d1f61987c0d7fcf19f9b6eab17f,English,EN,This is just a test sentence
831b8d1f61987c0d7fcf19f9b6eab17f,Italian,IT,Questa è solo una frase di prova
831b8d1f61987c0d7fcf19f9b6eab17f,German,DE,Das ist nur ein Testsatz
831b8d1f61987c0d7fcf19f9b6eab17f,Spanish,ES,Esto es solo una oración de prueba
831b8d1f61987c0d7fcf19f9b6eab17f,French,FR,Ceci est juste une phrase de test
831b8d1f61987c0d7fcf19f9b6eab17f,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
831b8d1f61987c0d7fcf19f9b6eab17f,Czech,CZ,Toto je jen testovací věta
831b8d1f61987c0d7fcf19f9b6eab17f,Russian,RU,Eto vsego lish probnoye predlozheniye
74213e06edfaea225b56c658b699475f,English,EN,This is just a test sentence
74213e06edfaea225b56c658b699475f,Italian,IT,Questa è solo una frase di prova
74213e06edfaea225b56c658b699475f,German,DE,Das ist nur ein Testsatz
74213e06edfaea225b56c658b699475f,Spanish,ES,Esto es solo una oración de prueba
74213e06edfaea225b56c658b699475f,French,FR,Ceci est juste une phrase de test
74213e06edfaea225b56c658b699475f,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
74213e06edfaea225b56c658b699475f,Czech,CZ,Toto je jen testovací věta
74213e06edfaea225b56c658b699475f,Russian,RU,Eto vsego lish probnoye predlozheniye
00380359ae18a4797a5540241cf49ff1,English,EN,This is just a test sentence
00380359ae18a4797a5540241cf49ff1,Italian,IT,Questa è solo una frase di prova
00380359ae18a4797a5540241cf49ff1,German,DE,Das ist nur ein Testsatz
00380359ae18a4797a5540241cf49ff1,Spanish,ES,Esto es solo una oración de prueba
00380359ae18a4797a5540241cf49ff1,French,FR,Ceci est juste une phrase de test
00380359ae18a4797a5540241cf49ff1,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
00380359ae18a4797a5540241cf49ff1,Czech,CZ,Toto je jen testovací věta
00380359ae18a4797a5540241cf49ff1,Russian,RU,Eto vsego lish probnoye predlozheniye
acd3fd936cca7508977beec4448cbfa3,English,EN,This is just a test sentence
acd3fd936cca7508977beec4448cbfa3,Italian,IT,Questa è solo una frase di prova
acd3fd936cca7508977beec4448cbfa3,German,DE,Das ist nur ein Testsatz
acd3fd936cca7508977beec4448cbfa3,Spanish,ES,Esto es solo una oración de prueba
acd3fd936cca7508977beec4448cbfa3,French,FR,Ceci est juste une phrase de test
acd3fd936cca7508977beec4448cbfa3,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
acd3fd936cca7508977beec4448cbfa3,Czech,CZ,Toto je jen testovací věta
acd3fd936cca7508977beec4448cbfa3,Russian,RU,Eto vsego lish probnoye predlozheniye
af51d024ea02d9ccf5818214ceb4337e,English,EN,This is just a test sentence
af51d024ea02d9ccf5818214ceb4337e,Italian,IT,Questa è solo una frase di prova
af51d024ea02d9ccf5818214ceb4337e,German,DE,Das ist nur ein Testsatz
af51d024ea02d9ccf5818214ceb4337e,Spanish,ES,Esto es solo una oración de prueba
af51d024ea02d9ccf5818214ceb4337e,French,FR,Ceci est juste une phrase de test
af51d024ea02d9ccf5818214ceb4337e,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
af51d024ea02d9ccf5818214ceb4337e,Czech,CZ,Toto je jen testovací věta
af51d024ea02d9ccf5818214ceb4337e,Russian,RU,Eto vsego lish probnoye predlozheniye
8de03fcd5d8074f032bd55015c538b4f,English,EN,This is just a test sentence
8de03fcd5d8074f032bd55015c538b4f,Italian,IT,Questa è solo una frase di prova
8de03fcd5d8074f032bd55015c538b4f,German,DE,Das ist nur ein Testsatz
8de03fcd5d8074f032bd55015c538b4f,Spanish,ES,Esto es solo una oración de prueba
8de03fcd5d8074f032bd55015c538b4f,French,FR,Ceci est juste une phrase de test
8de03fcd5d8074f032bd55015c538b4f,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
8de03fcd5d8074f032bd55015c538b4f,Czech,CZ,Toto je jen testovací věta
8de03fcd5d8074f032bd55015c538b4f,Russian,RU,Eto vsego lish probnoye predlozheniye
ccd562f518c7eb3832f73970f9995324,English,EN,This is just a test sentence
ccd562f518c7eb3832f73970f9995324,Italian,IT,Questa è solo una frase di prova
ccd562f518c7eb3832f73970f9995324,German,DE,Das ist nur ein Testsatz
ccd562f518c7eb3832f73970f9995324,Spanish,ES,Esto es solo una oración de prueba
ccd562f518c7eb3832f73970f9995324,French,FR,Ceci est juste une phrase de test
ccd562f518c7eb3832f73970f9995324,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
ccd562f518c7eb3832f73970f9995324,Czech,CZ,Toto je jen testovací věta
ccd562f518c7eb3832f73970f9995324,Russian,RU,Eto vsego lish probnoye predlozheniye
482665953a96827784348de4852549e4,English,EN,This is just a test sentence
482665953a96827784348de4852549e4,Italian,IT,Questa è solo una frase di prova
482665953a96827784348de4852549e4,German,DE,Das ist nur ein Testsatz
482665953a96827784348de4852549e4,Spanish,ES,Esto es solo una oración de prueba
773a80ad5e24505b309eaf291f5f539c,English,EN,This is just a test sentence
773a80ad5e24505b309eaf291f5f539c,Italian,IT,Questa è solo una frase di prova
773a80ad5e24505b309eaf291f5f539c,German,DE,Das ist nur ein Testsatz
773a80ad5e24505b309eaf291f5f539c,Spanish,ES,Esto es solo una oración de prueba
32ffe6097d3ef671f804c228e6b43ba9,English,EN,This is just a test sentence
32ffe6097d3ef671f804c228e6b43ba9,Italian,IT,Questa è solo una frase di prova
32ffe6097d3ef671f804c228e6b43ba9,German,DE,Das ist nur ein Testsatz
db7bce8ff52489ce6a842569c2932245,English,EN,This is just a test sentence
db7bce8ff52489ce6a842569c2932245,Italian,IT,Questa è solo una frase di prova
db7bce8ff52489ce6a842569c2932245,German,DE,Das ist nur ein Testsatz
db7bce8ff52489ce6a842569c2932245,Spanish,ES,Esto es solo una oración de prueba
db7bce8ff52489ce6a842569c2932245,French,FR,Ceci est juste une phrase de test
db7bce8ff52489ce6a842569c2932245,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
db7bce8ff52489ce6a842569c2932245,Czech,CZ,Toto je jen testovací věta
db7bce8ff52489ce6a842569c2932245,Russian,RU,Eto vsego lish probnoye predlozheniye
7f6ecfd0d331d7c9bd0c8973a45403f1,English,EN,This is just a test sentence
7f6ecfd0d331d7c9bd0c8973a45403f1,Italian,IT,Questa è solo una frase di prova
7f6ecfd0d331d7c9bd0c8973a45403f1,German,DE,Das ist nur ein Testsatz
7f6ecfd0d331d7c9bd0c8973a45403f1,Spanish,ES,Esto es solo una oración de prueba
7f6ecfd0d331d7c9bd0c8973a45403f1,French,FR,Ceci est juste une phrase de test
7f6ecfd0d331d7c9bd0c8973a45403f1,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
74c2102f69af09ac2f73bf77570f73ce,English,EN,This is just a test sentence
74c2102f69af09ac2f73bf77570f73ce,Italian,IT,Questa è solo una frase di prova
74c2102f69af09ac2f73bf77570f73ce,German,DE,Das ist nur ein Testsatz
74c2102f69af09ac2f73bf77570f73ce,Spanish,ES,Esto es solo una oración de prueba
74c2102f69af09ac2f73bf77570f73ce,French,FR,Ceci est juste une phrase de test
74c2102f69af09ac2f73bf77570f73ce,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
23fd6a9f429bc4291d86396b75cce03c,English,EN,This is just a test sentence
23fd6a9f429bc4291d86396b75cce03c,Italian,IT,Questa è solo una frase di prova
23fd6a9f429bc4291d86396b75cce03c,German,DE,Das ist nur ein Testsatz
23fd6a9f429bc4291d86396b75cce03c,Spanish,ES,Esto es solo una oración de prueba
23fd6a9f429bc4291d86396b75cce03c,French,FR,Ceci est juste une phrase de test
23fd6a9f429bc4291d86396b75cce03c,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
23fd6a9f429bc4291d86396b75cce03c,Czech,CZ,Toto je jen testovací věta
23fd6a9f429bc4291d86396b75cce03c,Russian,RU,Eto vsego lish probnoye predlozheniye
7a8443a894ec3294810d2f04c7771199,English,EN,This is just a test sentence
7a8443a894ec3294810d2f04c7771199,Italian,IT,Questa è solo una frase di prova
7a8443a894ec3294810d2f04c7771199,German,DE,Das ist nur ein Testsatz
7a8443a894ec3294810d2f04c7771199,Spanish,ES,Esto es solo una oración de prueba
7a8443a894ec3294810d2f04c7771199,French,FR,Ceci est juste une phrase de test
7a8443a894ec3294810d2f04c7771199,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
7a8443a894ec3294810d2f04c7771199,Czech,CZ,Toto je jen testovací věta
7a8443a894ec3294810d2f04c7771199,Russian,RU,Eto vsego lish probnoye predlozheniye
ccbd387031bbae56adbd806dd147fa45,English,EN,This is just a test sentence
ccbd387031bbae56adbd806dd147fa45,Italian,IT,Questa è solo una frase di prova
ccbd387031bbae56adbd806dd147fa45,German,DE,Das ist nur ein Testsatz
ccbd387031bbae56adbd806dd147fa45,Spanish,ES,Esto es solo una oración de prueba
ccbd387031bbae56adbd806dd147fa45,French,FR,Ceci est juste une phrase de test
1b438a83e90184c02235f1bca9f7e5f1,English,EN,This is just a test sentence
1b438a83e90184c02235f1bca9f7e5f1,Italian,IT,Questa è solo una frase di prova
1b438a83e90184c02235f1bca9f7e5f1,German,DE,Das ist nur ein Testsatz
1b438a83e90184c02235f1bca9f7e5f1,Spanish,ES,Esto es solo una oración de prueba
1b438a83e90184c02235f1bca9f7e5f1,French,FR,Ceci est juste une phrase de test
1b438a83e90184c02235f1bca9f7e5f1,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
ad9bc9988f4b6cf6cc587ab0ad50049e,English,EN,This is just a test sentence
ad9bc9988f4b6cf6cc587ab0ad50049e,Italian,IT,Questa è solo una frase di prova
ad9bc9988f4b6cf6cc587ab0ad50049e,German,DE,Das ist nur ein Testsatz
6f68b54373c9197291e4fb74db0c79fa,English,EN,This is just a test sentence
6f68b54373c9197291e4fb74db0c79fa,Italian,IT,Questa è solo una frase di prova
6f68b54373c9197291e4fb74db0c79fa,German,DE,Das ist nur ein Testsatz
4adc8c06cb724973622ad1cd50d7c6a3,English,EN,This is just a test sentence
4adc8c06cb724973622ad1cd50d7c6a3,Italian,IT,Questa è solo una frase di prova
4adc8c06cb724973622ad1cd50d7c6a3,German,DE,Das ist nur ein Testsatz
4adc8c06cb724973622ad1cd50d7c6a3,Spanish,ES,Esto es solo una oración de prueba
4adc8c06cb724973622ad1cd50d7c6a3,French,FR,Ceci est juste une phrase de test
4adc8c06cb724973622ad1cd50d7c6a3,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
4adc8c06cb724973622ad1cd50d7c6a3,Czech,CZ,Toto je jen testovací věta
4adc8c06cb724973622ad1cd50d7c6a3,Russian,RU,Eto vsego lish probnoye predlozheniye
550906f6f580239c0bdd50854445b945,English,EN,This is just a test sentence
550906f6f580239c0bdd50854445b945,Italian,IT,Questa è solo una frase di prova
550906f6f580239c0bdd50854445b945,German,DE,Das ist nur ein Testsatz
550906f6f580239c0bdd50854445b945,Spanish,ES,Esto es solo una oración de prueba
6359e0987dc69a8571237ba4b16f1130,English,EN,This is just a test sentence
6359e0987dc69a8571237ba4b16f1130,Italian,IT,Questa è solo una frase di prova
6359e0987dc69a8571237ba4b16f1130,German,DE,Das ist nur ein Testsatz
6359e0987dc69a8571237ba4b16f1130,Spanish,ES,Esto es solo una oración de prueba
562d2b56e9cf25fcf3b59d35d8f98608,English,EN,This is just a test sentence
562d2b56e9cf25fcf3b59d35d8f98608,Italian,IT,Questa è solo una frase di prova
562d2b56e9cf25fcf3b59d35d8f98608,German,DE,Das ist nur ein Testsatz
562d2b56e9cf25fcf3b59d35d8f98608,Spanish,ES,Esto es solo una oración de prueba
562d2b56e9cf25fcf3b59d35d8f98608,French,FR,Ceci est juste une phrase de test
17a69255670eb8702e884c3ba8a867f8,English,EN,This is just a test sentence
17a69255670eb8702e884c3ba8a867f8,Italian,IT,Questa è solo una frase di prova
17a69255670eb8702e884c3ba8a867f8,German,DE,Das ist nur ein Testsatz
022904a3246bc9cf8af1fef954e4a895,English,EN,This is just a test sentence
022904a3246bc9cf8af1fef954e4a895,Italian,IT,Questa è solo una frase di prova
022904a3246bc9cf8af1fef954e4a895,German,DE,Das ist nur ein Testsatz
022904a3246bc9cf8af1fef954e4a895,Spanish,ES,Esto es solo una oración de prueba
022904a3246bc9cf8af1fef954e4a895,French,FR,Ceci est juste une phrase de test
022904a3246bc9cf8af1fef954e4a895,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
022904a3246bc9cf8af1fef954e4a895,Czech,CZ,Toto je jen testovací věta
80a99ffb3c89ba83abe8223c4495c0c3,English,EN,This is just a test sentence
80a99ffb3c89ba83abe8223c4495c0c3,Italian,IT,Questa è solo una frase di prova
80a99ffb3c89ba83abe8223c4495c0c3,German,DE,Das ist nur ein Testsatz
80a99ffb3c89ba83abe8223c4495c0c3,Spanish,ES,Esto es solo una oración de prueba
80a99ffb3c89ba83abe8223c4495c0c3,French,FR,Ceci est juste une phrase de test
80a99ffb3c89ba83abe8223c4495c0c3,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
80a99ffb3c89ba83abe8223c4495c0c3,Czech,CZ,Toto je jen testovací věta
80a99ffb3c89ba83abe8223c4495c0c3,Russian,RU,Eto vsego lish probnoye predlozheniye
314f4692c117b0d3115f0db25a6895a0,English,EN,This is just a test sentence
314f4692c117b0d3115f0db25a6895a0,Italian,IT,Questa è solo una frase di prova
314f4692c117b0d3115f0db25a6895a0,German,DE,Das ist nur ein Testsatz
314f4692c117b0d3115f0db25a6895a0,Spanish,ES,Esto es solo una oración de prueba
314f4692c117b0d3115f0db25a6895a0,French,FR,Ceci est juste une phrase de test
314f4692c117b0d3115f0db25a6895a0,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
314f4692c117b0d3115f0db25a6895a0,Czech,CZ,Toto je jen testovací věta
538ef732f4e27b3a5a00d1e545ac4917,English,EN,This is just a test sentence
538ef732f4e27b3a5a00d1e545ac4917,Italian,IT,Questa è solo una frase di prova
538ef732f4e27b3a5a00d1e545ac4917,German,DE,Das ist nur ein Testsatz
538ef732f4e27b3a5a00d1e545ac4917,Spanish,ES,Esto es solo una oración de prueba
e2f9579bf6dffc338b5200c42e26a41e,English,EN,This is just a test sentence
e2f9579bf6dffc338b5200c42e26a41e,Italian,IT,Questa è solo una frase di prova
e2f9579bf6dffc338b5200c42e26a41e,German,DE,Das ist nur ein Testsatz
e2f9579bf6dffc338b5200c42e26a41e,Spanish,ES,Esto es solo una oración de prueba
419e10deb941b748b342ec5e303eb14d,English,EN,This is just a test sentence
419e10deb941b748b342ec5e303eb14d,Italian,IT,Questa è solo una frase di prova
419e10deb941b748b342ec5e303eb14d,German,DE,Das ist nur ein Testsatz
419e10deb941b748b342ec5e303eb14d,Spanish,ES,Esto es solo una oración de prueba
e7789bd001d7aaee4994b2bd9f0386f7,English,EN,This is just a test sentence
e7789bd001d7aaee4994b2bd9f0386f7,Italian,IT,Questa è solo una frase di prova
e7789bd001d7aaee4994b2bd9f0386f7,German,DE,Das ist nur ein Testsatz
546277ab64dd82ebc97213fc129fa94a,English,EN,This is just a test sentence
546277ab64dd82ebc97213fc129fa94a,Italian,IT,Questa è solo una frase di prova
546277ab64dd82ebc97213fc129fa94a,German,DE,Das ist nur ein Testsatz
546277ab64dd82ebc97213fc129fa94a,Spanish,ES,Esto es solo una oración de prueba
546277ab64dd82ebc97213fc129fa94a,French,FR,Ceci est juste une phrase de test
546277ab64dd82ebc97213fc129fa94a,Chinese,ZH,Zhè zhǐshì yīgè cèshì yǔjù
546277ab64dd82ebc97213fc129fa94a,Czech,CZ,Toto je jen testovací věta
546277ab64dd82ebc97213fc129fa94a,Russian,RU,Eto vsego lish probnoye predlozheniye
6276cda73a86c5e5c4f86af779cecb3c,English,EN,This is just a test sentence
6276cda73a86c5e5c4f86af779cecb3c,Italian,IT,Questa è solo una frase di prova
6276cda73a86c5e5c4f86af779cecb3c,German,DE,Das ist nur ein Testsatz
6276cda73a86c5e5c4f86af779cecb3c,Spanish,ES,Esto es solo una oración de prueba
1a384342bd30a0a0f08f93867cb2d473,English,EN,This is just a test sentence
1a384342bd30a0a0f08f93867cb2d473,Italian,IT,Questa è solo una frase di prova
1a384342bd30a0a0f08f93867cb2d473,German,DE,Das ist nur ein Testsatz
5da14ae93b88577c16fdcf2794c2155d,English,EN,This is just a test sentence
5da14ae93b88577c16fdcf2794c2155d,Italian,IT,Questa è solo una frase di prova
5da14ae93b88577c16fdcf2794c2155d,German,DE,Das ist nur ein Testsatz
5da14ae93b88577c16fdcf2794c2155d,Spanish,ES,Esto es solo una oración de prueba
5da14ae93b88577c16fdcf2794c2155d,French,FR,Ceci est juste une phrase de test
